"Blaue Karaffe mit geschwungenem Griff (Ornamente)", 2008, 09, 15, 00.00, False, False, Lager Geschenke, fail, AA
"6 silberne Serviettenringe aus Malta von Malta Crafts Council", ohne, 09, 15, 00.00, False, False, Lager Geschenke, fail, AA
"Goldmünze in Holzkästchen", 2007, 05, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Silbermünze 1879'", Durchmesser 6cm", 2007, 09, 20, 00.00, False, False, Lager Geschenke, fail
"Kyiv hryvnia coin'", Silberne Münze (sechseckig) aus dem 11.- 13. Jahrhundert mit Zertifikat der Nationalbank der Ukraine", 2006, 01, 05, 00.00, False, False, Lager Geschenke, fail
"Silberne Statue, halb Pferd und halb Füllhorn auf Steinblock, 14x9cm", 2006, 04, 27, 00.00, False, False, Lager Geschenke, fail, AA
"Briefbeschwerer aus Kristall", 2007, 08, 31, 00.00, False, False, Lager Geschenke, fail, AA
"Post-it Note Halter in Bronze mit goldenem Fisch", 2006, 12, 28, 00.00, False, False, Lager Geschenke, fail, AA
"Silberne Münze", 2007, 03, 28, 00.00, False, False, Lager Geschenke, fail, AA
"silberne Pagodenspitze, ca 10cm", 2007, 03, 15, 00.00, False, False, Lager Geschenke, fail, AA
"Silbermünze mit Albert Einstein, Inschrift: 125. Geburtstag Albert Einstein''", 2008, 07, 15, 00.00, False, False, Lager Geschenke, fail, AA
"Jubiläumsmünze in brauner Schachtel", 2008, 07, 15, 00.00, False, False, Lager Geschenke, fail, AA
"Jubiläumsmünze Silber 3 Rubel aus dem Jahr 2004", 2006, 04, 26, 00.00, False, False, Lager Geschenke, fail, AA
"Kl. eisbär aus Speckstein", 2008, 05, 16, 00.00, False, False, Lager Geschenke, fail, AA
"Marmorblock 13,5x7,5cm", 2006, 05, 22, 00.00, False, False, Lager Geschenke, fail, AA
"Wasserturm in durchsichtiger Figur", 2006, 05, 22, 00.00, False, False, Lager Geschenke, fail, AA
"Asfour Crystal, Kristallkugel auf silbernem Sockel, stellt einen ägyptischen Foul Topf dar, ca 10cm", 2007, 03, 16, 00.00, False, False, Lager Geschenke, fail, AA
"Buch 'Time and the River' von Prince Bolkiah", 2007, 06, 12, 00.00, False, False, Lager Geschenke, fail, AA
"Relief of Rhyton Thracian Gold Treasure 4th Century", 2007, 01, 01, 00.00, False, False, Lager Geschenke, fail, AA
"Chinesischer Stempel aus Shoushan Stein, Provinz Fujian, mit Drachenmotiv. Stempel: Deutschland und China - gemeinsam in Bewegung", an der Seite sind die Namen der beiden Außenminister graviert", 2008, 06, 13, 00.00, False, False, Lager Geschenke, fail
"Leder Kreditkartenetui dunkelgrün mit Initialen FWS", 2007, 01, 01, 00.00, False, False, Lager Geschenke, fail, AA
"Silberschale mit Namensplakette (fehlt) Kasuri, rund Durchmesser 16cm", 2006, 04, 25, 00.00, False, False, Lager Geschenke, fail, AA
"Silberne Schmuckdose mit rosa Blütenbesatz ca. 6x6x5cm", 2006, 12, 07, 00.00, False, False, Lager Geschenke, fail, AA
"Dolch, goldener Schaft, Griff in Form eines Vogels, rot/blau- gestreift, ca 33cm in Holzschatulle", 2006, 05, 31, 00.00, False, False, Lager Geschenke, fail, AA
"EU-Briefmarken im goldenen Rahmen, 20x21cm", 2006, 12, 31, 00.00, False, False, Lager Geschenke, fail, AA
"Wandteller aus Leder mit Applikationen 26cm Durchmesser", 2007, 03, 28, 00.00, False, False, Lager Geschenke, fail, AA
"in Holz gefasste Goldplakette", 2008, 06, 13, 00.00, False, False, Lager Geschenke, fail, AA
"25th Anniversary of Brunei currency board 1967-1992 sieben Silbermünzen versch. Werts", 2007, 06, 12, 00.00, False, False, Tresor, fail, AA
"Silbernes Döschen", 2007, 05, 28, 00.00, False, False, Lager Geschenke, fail, AA
"Bild, Picasso Gallery, Gold/Silber Applikation, rot/blauer Hintergrund (zerrissener Stern), Crystal Gallery ADGAS''", 2006, 05, 29, 00.00, False, False, Lager Geschenke, fail, AA
"Vase blau", ????, 05, 29, 00.00, False, False, Lager Geschenke, fail, AA
"Miniatur Porzellanservice", 2007, 03, 15, 00.00, False, False, Lager Geschenke, fail, AA
"Modellauto Porsche  Verpackung defekt)", 2006, 11, 23, 00.00, False, False, Lager Geschenke, fail, AA
"Vase  bauchig mit Goldverzierung)", 2006, 11, 23, 00.00, False, False, Lager Geschenke, fail, AA
"Briefbeschwerer Glas", 2014, 08, 27, 00.00, False, False, Lager Geschenke, fail, AA
"Holzfigur 'Jäger'", 2014, 11, 27, 00.00, False, False, Lager Geschenke, fail, AA
"Holzschatulle", 2014, 12, 05, 00.00, False, False, Lager Geschenke, fail, AA
"Teppich", 2014, 12, 05, 00.00, False, False, Lager Geschenke, fail, AA
"Mosaikvogel auf schwarzem Sockel in Holzschatulle", 2014, 12, 09, 00.00, False, False, Lager Geschenke, fail, AA
"Abbildung Turm in silberfarbenem Rahmen", 2014, 12, 09, 00.00, False, False, Lager Geschenke, fail, AA
"Porzellanteller blaue Blumentmotive", 2014, 12, 22, 00.00, False, False, Lager Geschenke, fail, AA
"Skulptur Gitarrenspieler/Tänzerin", 2014, 12, 22, 00.00, False, False, Lager Geschenke, fail, AA
